1 - min(mdcv$evaluation_log$val_merror),booster,objective,max_depth,eta,subsample,colsample_bytree,min_child_weight,gamma,alpha,lambda
0.837398,gbtree,multi:softmax,3,0.09826867851428686,0.8830247717676685,0.9355222245678305,7,94,79.74611164536327,19.300743588246405
0.837398,gbtree,multi:softmax,5,0.2448198604211211,0.987453143321909,0.8479261244647205,7,64,56.792218843474984,15.763663011603057
0.837398,gbtree,multi:softmax,9,0.23419419990386814,0.8220284834038466,0.6946965396404267,3,34,24.75321756210178,99.1515867644921
0.837398,gbtree,multi:softmax,7,0.20132569499546663,0.7617828801041469,0.7738440413959324,0,18,25.158017058856785,54.612305643968284
0.837398,gbtree,multi:softmax,7,0.020785178949590772,0.9913191178347915,0.7589612807147205,2,18,24.91893209517002,55.83686346653849
0.837398,gbtree,multi:softmax,7,0.11443996280664577,0.7266235730145126,0.9915332947857678,6,97,61.73114022240043,11.041252012364566
0.837398,gbtree,multi:softmax,4,0.07400932500371708,0.9591269632568582,0.7371989101171493,7,6,30.40299138519913,54.22724480740726
0.837398,gbtree,multi:softmax,4,0.25563245892757547,0.8021426600171253,0.6054913217201828,5,55,13.45995464362204,86.10362957697362
0.837398,gbtree,multi:softmax,8,0.22974173192400485,0.927890838845633,0.699295264389366,8,33,49.582163617014885,84.09600690938532
0.837398,gbtree,multi:softmax,8,0.1624144980031997,0.8075447381474077,0.6364329155534506,7,24,25.361768389120698,47.31972177978605
0.837398,gbtree,multi:softmax,5,0.2679382988577709,0.8809873409336433,0.8186827814206481,2,87,10.588208795525134,13.465510355308652
0.837398,gbtree,multi:softmax,5,0.0456669903639704,0.9264571181498468,0.6208385553210973,1,6,65.26406018529087,70.63661813735962
0.837398,gbtree,multi:softmax,3,0.23328955027041956,0.7414787762798368,0.7795512677170336,8,16,67.53103521186858,63.18670245818794
0.837398,gbtree,multi:softmax,7,0.02615423823939636,0.7558486430440098,0.6529747840948402,4,7,48.92037797253579,16.944136074744165
0.837398,gbtree,multi:softmax,4,0.26959159422200174,0.8229002070613205,0.7780020377598703,0,79,25.74062212370336,57.069160835817456
0.837398,gbtree,multi:softmax,4,0.01274114590836689,0.7338673264021054,0.763795334752649,6,34,95.95674944575876,67.58729652501643
0.837398,gbtree,multi:softmax,9,0.29010435127187517,0.7151790024712681,0.7526578370481729,5,56,19.855740875937045,60.357898799702525
0.837398,gbtree,multi:softmax,5,0.25098868050845335,0.8318911829032003,0.7282560769468546,9,63,61.26413478050381,80.92989062424749
0.837398,gbtree,multi:softmax,9,0.1501833816827275,0.7823988079791888,0.6349731577560306,9,67,99.1770502179861,43.151248688809574
0.837398,gbtree,multi:softmax,6,0.07995981886982917,0.8641336282715202,0.7195386894978583,10,0,29.479632177390158,99.73255270160735
0.837398,gbtree,multi:softmax,7,0.26784526054514574,0.918247968237847,0.6451916323974728,8,40,18.819555244408548,7.374261738732457
0.837398,gbtree,multi:softmax,8,0.18839712403947487,0.7746598745929076,0.7204752858728171,4,96,76.06160966679454,22.249857406131923
0.837398,gbtree,multi:softmax,6,0.18781426126137377,0.7044214057968929,0.7725099168717862,3,69,88.64573852624744,93.76090455334634
0.837398,gbtree,multi:softmax,8,0.21451619013911113,0.7668171192519366,0.8898879342712462,4,71,2.4745102040469646,80.82315877545625
0.837398,gbtree,multi:softmax,4,0.1536934141255915,0.9186194496462121,0.7117493166588247,0,79,33.733921870589256,56.70639472082257
0.837398,gbtree,multi:softmax,9,0.18893341070739553,0.8588790008798242,0.8970391850918531,4,43,34.14687730837613,77.67972468864173
0.837398,gbtree,multi:softmax,3,0.02311386717483401,0.7308212936855852,0.7128950071521103,10,36,56.28044588956982,28.414938715286553
0.837398,gbtree,multi:softmax,7,0.1582858138764277,0.9530169829027727,0.7108972638845443,5,30,42.13206439744681,28.352049877867103
0.837398,gbtree,multi:softmax,8,0.2859076360031031,0.8780632251640782,0.7598837815225125,7,95,45.686416421085596,92.26888993289322
0.837398,gbtree,multi:softmax,4,0.29883897315477953,0.9522481262916699,0.8855029695667327,7,57,0.1267758198082447,36.12661203369498
0.837398,gbtree,multi:softmax,3,0.22444319698493928,0.8014370610704645,0.6059403485618532,4,30,78.02093259524554,38.82718402892351
0.837398,gbtree,multi:softmax,6,0.12892873612232505,0.7610728873638436,0.6929771932773292,10,33,35.40690008085221,99.02616972103715
0.837398,gbtree,multi:softmax,10,0.07116036876570433,0.845761869684793,0.9086983828805387,5,87,21.891584526747465,57.410046458244324
0.837398,gbtree,multi:softmax,6,0.23282764454372226,0.8467408374184742,0.8490745318122208,7,7,88.90739667695016,50.47430102713406
0.837398,gbtree,multi:softmax,6,0.22585067520150914,0.9783259148942307,0.7211489011533558,9,53,55.20310115534812,86.88639539759606
0.837398,gbtree,multi:softmax,6,0.24905759152257814,0.9547582908067852,0.9457496359944344,4,90,27.192356903105974,90.2557369787246
0.837398,gbtree,multi:softmax,8,0.23367247404763475,0.9067694126395509,0.9077072171494365,5,85,67.43744662962854,55.750496801920235
0.837398,gbtree,multi:softmax,3,0.16946240208810195,0.9159731216030196,0.9755508681759238,6,48,86.97939896956086,81.53335109818727
0.837398,gbtree,multi:softmax,3,0.17370879983296617,0.8314142879564315,0.9635290910489858,0,26,52.25843973457813,63.05639932397753
0.837398,gbtree,multi:softmax,10,0.21780757347587495,0.9519513675244524,0.6535060133785009,10,5,60.18520980142057,5.21069245878607
0.837398,gbtree,multi:softmax,4,0.08239711086265741,0.9284300283063203,0.9002706559374929,3,48,17.15646784286946,23.946795123629272
0.837398,gbtree,multi:softmax,10,0.2793455866281874,0.9031965187052264,0.7299433114007116,1,76,29.792700591497123,53.50812671240419
0.837398,gbtree,multi:softmax,4,0.014966592132113873,0.8478932292433455,0.684009937569499,3,64,83.79380272235721,43.664510641247034
0.837398,gbtree,multi:softmax,3,0.0203483492648229,0.743987140012905,0.9463301440700889,0,81,55.77787244692445,29.75695487111807
0.837398,gbtree,multi:softmax,5,0.1189394726557657,0.7945517061976716,0.9347434500232339,6,28,64.53442652709782,68.07273146696389
0.837398,gbtree,multi:softmax,9,0.16385646676644683,0.9884785757865757,0.9437316108494997,0,75,74.80006399564445,52.111766836605966
0.837398,gbtree,multi:softmax,10,0.2675993735808879,0.8931122260633856,0.8145050205290317,5,1,54.401132464408875,95.12375481426716
0.837398,gbtree,multi:softmax,10,0.09389972354052588,0.7500308554153889,0.6962052273564041,1,22,35.69098114967346,3.4227203112095594
0.837398,gbtree,multi:softmax,3,0.0892925869510509,0.8087827601237222,0.8013916235417128,4,6,31.382523756474257,13.942914945073426
0.837398,gbtree,multi:softmax,10,0.1287571881012991,0.9870334059698507,0.9128058925271034,8,84,51.39140011742711,0.27561557944864035
0.837398,gbtree,multi:softmax,3,0.059067915296182036,0.8481020795181393,0.7819537914358079,4,23,32.803183211945,2.482544258236885
0.837398,gbtree,multi:softmax,7,0.07993677486898376,0.9882705691503361,0.6223558941856027,5,31,12.628956558182836,27.131420955993235
0.837398,gbtree,multi:softmax,4,0.06942880440503359,0.7664497871650382,0.7764285380952061,4,16,22.377284849062562,72.97715139575303
0.837398,gbtree,multi:softmax,10,0.09791088047437368,0.833719660853967,0.6453240196220577,9,4,42.74141024798155,84.37621113844216
0.837398,gbtree,multi:softmax,6,0.23046921140979976,0.9829241103958338,0.9440069959498942,1,29,20.67593710962683,23.28878801781684
0.837398,gbtree,multi:softmax,7,0.19077194307465106,0.7001808152534067,0.8529809994623065,1,71,10.407767235301435,36.716910963878036
0.837398,gbtree,multi:softmax,9,0.15024466073606163,0.7755364496260881,0.9899662571959198,5,79,79.10551317036152,59.11988515872508
0.837398,gbtree,multi:softmax,7,0.1568949549132958,0.8905003178864718,0.8039887832477689,8,89,64.21832784544677,27.343488251790404
0.837398,gbtree,multi:softmax,3,0.11629683600738644,0.7271948164794594,0.9715712371282279,10,8,54.75274445489049,74.40003196243197
0.837398,gbtree,multi:softmax,8,0.041452428649645295,0.8366158401593566,0.8372413048520684,0,62,64.77843155153096,51.08089162968099
0.837398,gbtree,multi:softmax,7,0.1104009142774157,0.8729792304802686,0.8362199584022164,1,22,32.33821443282068,33.377462229691446
0.837398,gbtree,multi:softmax,3,0.2866426569642499,0.8471340649761259,0.9571083103306591,5,78,43.45176941715181,6.121312314644456
0.837398,gbtree,multi:softmax,4,0.2522918255184777,0.9609623981174081,0.7693404179997743,0,93,40.52551386412233,50.87419885676354
0.837398,gbtree,multi:softmax,10,0.15743788712192328,0.9255178714869544,0.626546873152256,0,92,75.58222294319421,68.54532428551465
0.837398,gbtree,multi:softmax,8,0.03926706660538912,0.7060494486941025,0.6703050223179161,7,4,42.05487908329815,69.7942720958963
0.837398,gbtree,multi:softmax,10,0.27361871977802366,0.7599737067939714,0.7082230591215193,2,48,96.8194626737386,27.582138101570308
0.837398,gbtree,multi:softmax,10,0.05268337596906349,0.7681650369893759,0.7939467732794583,3,63,94.6219524834305,11.729576787911355
0.837398,gbtree,multi:softmax,4,0.26641784692183135,0.8417352231685071,0.7985938466154039,6,14,39.47779247537255,3.9524123771116138
0.837398,gbtree,multi:softmax,6,0.08878513089148327,0.9499730666866526,0.8048310103826225,1,74,3.7171236937865615,89.07456202432513
0.837398,gbtree,multi:softmax,3,0.2397199044097215,0.8693148011341691,0.6054970942437649,10,90,87.06817338243127,14.330020663328469
0.837398,gbtree,multi:softmax,7,0.19086482318583875,0.857943538785912,0.9031549223698676,10,4,89.11453504115343,20.096823782660067
0.837398,gbtree,multi:softmax,10,0.010816085322294385,0.7584863352123647,0.9638457800261676,2,34,25.052499026060104,4.010954196564853
0.837398,gbtree,multi:softmax,9,0.042915461228694766,0.9950116688851267,0.6615659453906119,2,88,20.603188569657505,38.11536266002804
0.837398,gbtree,multi:softmax,4,0.028027407403569668,0.920908608310856,0.6600839043036103,5,91,95.91332208365202,20.899978722445667
0.837398,gbtree,multi:softmax,8,0.09632620206335558,0.7057474809931591,0.8247816015966236,1,41,72.62310876976699,43.16771705634892
0.837398,gbtree,multi:softmax,3,0.2839265681244433,0.9793509758310392,0.6815311416052282,6,62,48.53591329883784,0.5754910409450531
0.837398,gbtree,multi:softmax,7,0.035484778874088074,0.7881479567615315,0.9271093993447721,3,65,81.79469585884362,44.68165975995362
0.837398,gbtree,multi:softmax,9,0.22852328315610065,0.9501643997617066,0.6466071397997438,2,16,66.05740976519883,40.722821024246514
0.837398,gbtree,multi:softmax,10,0.08888939806260167,0.8403103844961151,0.9392918154597283,1,4,87.9016637802124,93.54160309303552
0.837398,gbtree,multi:softmax,3,0.2858469736855477,0.8961227076360956,0.9337708584032953,10,38,62.74041703436524,28.579370607621968
0.837398,gbtree,multi:softmax,9,0.23922083370154723,0.9839988227235154,0.8876987913623452,2,52,61.782692931592464,35.61374042183161
0.837398,gbtree,multi:softmax,10,0.26112396153854206,0.819821092649363,0.8479527911171317,6,70,55.114653427153826,48.915470112115145
0.837398,gbtree,multi:softmax,3,0.2242079246416688,0.8543924332596362,0.6536083819344639,9,61,83.15020340960473,54.48502930812538
0.837398,gbtree,multi:softmax,6,0.1287890166370198,0.8674834761302919,0.6433133305981755,9,64,87.80320868827403,32.49470083974302
0.837398,gbtree,multi:softmax,6,0.23596644627396016,0.8568727827863767,0.9957202222198248,6,97,85.28922467958182,12.78406495694071
0.837398,gbtree,multi:softmax,4,0.11543637501308693,0.7658347330987453,0.9743113833479583,7,49,24.365291302092373,62.70578128751367
0.837398,gbtree,multi:softmax,9,0.06314579549245536,0.9185891800094396,0.881996654253453,2,89,5.253191036172211,61.82260080240667
0.837398,gbtree,multi:softmax,10,0.22037081893067806,0.7493340346962213,0.7166503660380841,6,25,39.05834325123578,0.08311946876347065
0.837398,gbtree,multi:softmax,6,0.07454464949900283,0.9244542833417654,0.6601491167210042,9,23,35.23391610942781,28.923924290575087
0.837398,gbtree,multi:softmax,4,0.15689746824325992,0.7807893514633178,0.6827503046952188,5,96,46.35204134974629,91.90297545865178
0.837398,gbtree,multi:softmax,8,0.1909952864353545,0.8302867924096062,0.6474330089986324,9,97,81.37595504522324,56.81444036308676
0.837398,gbtree,multi:softmax,10,0.21685863932361826,0.763272219686769,0.900769779086113,0,74,73.75766991171986,81.7168387118727
0.837398,gbtree,multi:softmax,7,0.08085153629537671,0.9218930586474017,0.9669532074593008,3,79,53.3378821099177,46.99620599858463
0.837398,gbtree,multi:softmax,5,0.06923997144214808,0.9522013538051397,0.8459562869742513,8,55,80.23649835959077,41.13013718742877
0.837398,gbtree,multi:softmax,9,0.16933878559153526,0.9536109501263126,0.8491607421077788,7,30,96.19944640435278,43.29630373977125
0.837398,gbtree,multi:softmax,7,0.23815053271362557,0.7152691352413967,0.7326474044471979,5,61,84.72664877772331,70.02431217115372
0.837398,gbtree,multi:softmax,5,0.05481472468003631,0.7073539607459679,0.8303249906748533,10,65,69.90200690925121,42.60161477141082
0.837398,gbtree,multi:softmax,8,0.08734494380187242,0.9245869201840833,0.8440134905278682,5,14,38.100392604246736,35.60356949456036
0.837398,gbtree,multi:softmax,5,0.12250514507759361,0.9091781324474141,0.8189204036258161,8,77,39.763076696544886,67.21326978877187
0.837398,gbtree,multi:softmax,4,0.26693343431921673,0.8758370912866666,0.7538047379814088,9,51,21.99958418495953,73.92377036157995
0.837398,gbtree,multi:softmax,3,0.014504566420800984,0.9575505745364352,0.6263510133139789,9,91,79.90399240516126,78.7922877818346
0.837398,gbtree,multi:softmax,3,0.08392631620634346,0.7492920926306397,0.8407776806503534,5,6,53.92089765518904,57.63503881171346
0.837398,gbtree,multi:softmax,4,0.2557065460179001,0.720487023005262,0.8577350550331175,0,9,61.20523053687066,16.58610161393881
0.837398,gbtree,multi:softmax,8,0.06482109503587707,0.9710283855209128,0.9453679420985281,5,93,73.1913176830858,66.57337734941393
0.837398,gbtree,multi:softmax,10,0.05339516339823604,0.9629110717913136,0.6605321377515793,10,95,68.92508154269308,79.35441811569035
0.837398,gbtree,multi:softmax,5,0.2995319523708895,0.9643062305636704,0.6111478419043124,0,64,90.28364280238748,65.49389057327062
0.837398,gbtree,multi:softmax,9,0.22853343262569978,0.934762698924169,0.6956145792268217,9,75,78.77930628601462,79.4604486785829
0.837398,gbtree,multi:softmax,5,0.15643021256662906,0.9974222710588947,0.8838968351483345,2,17,9.383828565478325,0.3656183835119009
0.837398,gbtree,multi:softmax,5,0.17963387593394145,0.9529339997563511,0.6721668157726526,8,93,8.048140374012291,40.79751179087907
0.837398,gbtree,multi:softmax,5,0.25235575024271384,0.9676571285352111,0.9813208294101059,6,51,33.31052400171757,12.671656860038638
0.837398,gbtree,multi:softmax,5,0.05296101010637358,0.7215991388773545,0.8571366498246789,10,28,4.994568787515163,87.85784062929451
0.837398,gbtree,multi:softmax,8,0.20143492312869057,0.7963108197785913,0.6106195791624486,6,91,64.80266386643052,67.0015825657174
0.837398,gbtree,multi:softmax,8,0.0868622343498282,0.8967503404244781,0.7381544175557793,2,76,33.57484091538936,75.25576204061508
0.837398,gbtree,multi:softmax,9,0.11095851789694278,0.7827761338790878,0.9877480749972165,9,59,56.595230079256,25.308334245346487
0.837398,gbtree,multi:softmax,5,0.1878310476290062,0.8189442681148648,0.9726325091905892,0,49,15.856967819854617,58.6019538808614
0.837398,gbtree,multi:softmax,6,0.14413988522253932,0.9683014964917674,0.9179875947535038,8,46,93.54225278366357,28.793904255144298
0.837398,gbtree,multi:softmax,3,0.13397636418929323,0.9201116430573165,0.8266760776750743,2,70,11.331675224937499,20.056928577832878
0.837398,gbtree,multi:softmax,3,0.23557696561096236,0.9473989716498181,0.701612105872482,0,84,24.089808925054967,30.815251357853413
0.837398,gbtree,multi:softmax,9,0.24968003511196002,0.9635805439669639,0.8712026678025722,1,88,80.1915633957833,71.03626078460366
0.837398,gbtree,multi:softmax,6,0.174601134872064,0.7658490480622276,0.96021594312042,2,77,81.17647706530988,0.0855273799970746
0.837398,gbtree,multi:softmax,3,0.26882551223505285,0.748138097836636,0.8831929477863014,9,54,16.019003419205546,95.22059124428779
0.837398,gbtree,multi:softmax,3,0.21247664525639265,0.7370372782228514,0.8748753390274941,3,57,47.338726348243654,41.805308451876044
0.837398,gbtree,multi:softmax,10,0.20953447366598993,0.744496132270433,0.8180443471297622,8,69,37.808799906633794,44.729254744015634
0.837398,gbtree,multi:softmax,10,0.2799643973237835,0.7161825355375185,0.7266694231890142,3,93,11.90466673579067,56.415054108947515
0.837398,gbtree,multi:softmax,3,0.1302872045733966,0.9261825151275843,0.8053790962323546,10,32,27.334276563487947,69.81520634144545
0.837398,gbtree,multi:softmax,9,0.20687050635926424,0.9927526215091348,0.8307539010420442,2,35,98.96084568463266,9.594843909144402
0.837398,gbtree,multi:softmax,4,0.2137877945974469,0.898453010758385,0.9019448949955404,0,52,81.29869932308793,59.57362540066242
0.837398,gbtree,multi:softmax,9,0.07491152727510779,0.7096975271124393,0.6306018990464508,7,53,79.18344317004085,88.0432921461761
0.837398,gbtree,multi:softmax,8,0.11727873608469962,0.91956652039662,0.6169629917480052,9,98,19.18138056062162,4.9109222600236535
0.837398,gbtree,multi:softmax,4,0.14029801091644914,0.9797262474661693,0.9172832197509706,6,65,98.33899380173534,99.28187874611467
0.837398,gbtree,multi:softmax,9,0.029702963999006897,0.7270442707231268,0.6006917502731085,4,60,67.64070587232709,71.21254447847605
0.837398,gbtree,multi:softmax,3,0.26610850970260796,0.7089746066136285,0.9630250118672847,3,87,90.93901431187987,99.4114700704813
0.837398,gbtree,multi:softmax,10,0.13775922679342328,0.9599429436260833,0.6008934481069446,2,34,13.480580900795758,41.53850981965661
0.837398,gbtree,multi:softmax,6,0.09710000702179968,0.9973672917112708,0.8439353018067777,3,17,18.83954186923802,71.84425168670714
0.837398,gbtree,multi:softmax,8,0.06859814949333667,0.8581789779243991,0.9236741300672293,0,84,47.330326214432716,97.28418544400483
0.837398,gbtree,multi:softmax,5,0.12332180601544677,0.7424305934924632,0.8010652369819582,2,74,11.69166793115437,13.620046176947653
0.837398,gbtree,multi:softmax,7,0.19032358413096517,0.7267360601807012,0.6064347216859459,7,23,23.283866769634187,99.14149928372353
0.837398,gbtree,multi:softmax,9,0.19185382646042853,0.7944935711333527,0.7601615843363106,8,64,42.62905535288155,17.476274562068284
0.837398,gbtree,multi:softmax,3,0.2614662785246037,0.713757241773419,0.8869879954494535,8,17,56.95128196384758,33.441924722865224
0.837398,gbtree,multi:softmax,7,0.015542822333518416,0.973863330972381,0.6173559744842351,0,50,89.61892356164753,50.47831851989031
0.837398,gbtree,multi:softmax,7,0.052078663904685525,0.7961689621442929,0.8169452620670199,3,5,60.06022426299751,54.52730662655085
0.837398,gbtree,multi:softmax,6,0.027157961810007687,0.8820447215810419,0.782678478397429,0,66,14.832126256078482,18.111235019750893
0.837398,gbtree,multi:softmax,8,0.020138842014130204,0.7523297518957406,0.9270400050096214,4,4,8.831911580637097,37.358370679430664
0.837398,gbtree,multi:softmax,10,0.25897146629868073,0.7883333766134455,0.66737459609285,6,50,27.700992790050805,22.15535577852279
0.837398,gbtree,multi:softmax,8,0.28526436417829243,0.9415915540419519,0.7211690765805543,1,63,64.38501598313451,14.566220086999238
0.837398,gbtree,multi:softmax,6,0.07037779230391607,0.9902110202470794,0.7496747272089124,6,48,30.629230686463416,87.05752729438245
0.837398,gbtree,multi:softmax,10,0.25777874609455464,0.942845716420561,0.8434601867571473,8,46,81.22298438102007,40.554169402457774
0.837398,gbtree,multi:softmax,10,0.022732320486102253,0.902068815776147,0.6840752342715859,4,49,92.21084786113352,43.67653226945549
0.837398,gbtree,multi:softmax,9,0.24742424473166466,0.723410957516171,0.9179958231747151,10,99,34.09530366770923,31.529261241666973
0.837398,gbtree,multi:softmax,8,0.10042946450877933,0.9463330310536548,0.6761538371443748,10,1,47.312745451927185,70.00594052951783
0.837398,gbtree,multi:softmax,10,0.2507178732729517,0.9660739545943215,0.9458076449111104,3,73,3.3977767219766974,52.94365577865392
0.837398,gbtree,multi:softmax,5,0.25095839084126054,0.965153689798899,0.7803481562063098,4,69,86.39152317773551,62.891569128260016
0.837398,gbtree,multi:softmax,5,0.24675618767738342,0.8694392130244524,0.6621742887422443,10,89,62.99936349969357,14.485053741373122
0.837398,gbtree,multi:softmax,3,0.04074368114583194,0.9950261402409524,0.9916040360927582,9,13,62.45392041746527,32.502372190356255
0.837398,gbtree,multi:softmax,8,0.17063319690991194,0.8920286690117791,0.9180514660663903,3,47,31.512881885282695,81.83536543510854
0.837398,gbtree,multi:softmax,9,0.035112660396844145,0.7484042691532522,0.680331003293395,4,61,92.71511223632842,90.37166594062
0.837398,gbtree,multi:softmax,7,0.039822602667845784,0.9273281937465072,0.8096427179872989,2,35,43.210335774347186,91.0222735023126
0.837398,gbtree,multi:softmax,7,0.2545306810527108,0.9109196971170604,0.70567468944937,9,84,15.307302679866552,84.46181360632181
0.837398,gbtree,multi:softmax,6,0.10325244377367197,0.9999250356806442,0.6839982960373163,2,30,25.29155386146158,94.76846267934889
0.837398,gbtree,multi:softmax,7,0.28202432743739336,0.8273449024651199,0.7436288824304939,10,37,85.66336329095066,89.78788708336651
0.837398,gbtree,multi:softmax,6,0.09838089053053407,0.7093834026483818,0.6764905468560756,7,93,95.95451538916677,43.388752709142864
0.837398,gbtree,multi:softmax,3,0.23631167590850963,0.8636349352076649,0.7552026527933776,6,99,95.68147219251841,15.136729716323316
0.837398,gbtree,multi:softmax,10,0.15572300892788918,0.9089343737112359,0.925379169266671,0,11,93.08727032039315,35.30645426362753
0.837398,gbtree,multi:softmax,6,0.05214637276949361,0.7008250880055129,0.8993871915154159,3,67,64.88693943247199,24.76002227049321
0.837398,gbtree,multi:softmax,8,0.036633862084709104,0.9980193729046732,0.6374409828335047,1,96,76.3321208069101,21.671189973130822
0.837398,gbtree,multi:softmax,10,0.26235250670462845,0.8697852397104725,0.6970938527956605,2,43,72.03965571243316,95.22541454061866
0.837398,gbtree,multi:softmax,6,0.18211380939232186,0.871446937485598,0.9501215484924614,6,22,3.6269129253923893,5.688794399611652
0.837398,gbtree,multi:softmax,9,0.06595877201063557,0.8162639800924807,0.6456104991026222,0,97,83.23584145400673,33.33592237904668
0.837398,gbtree,multi:softmax,10,0.11222576225409284,0.8325420358683914,0.6418947311118245,3,27,18.920957297086716,4.604864818975329
0.837398,gbtree,multi:softmax,7,0.026805879143066702,0.7082190812099725,0.9037445883266628,7,14,0.1505283871665597,97.29223535396159
0.837398,gbtree,multi:softmax,7,0.09259917011717334,0.7360944969812407,0.9232459424063564,1,1,15.323625621385872,69.06671146862209
0.837398,gbtree,multi:softmax,5,0.2959099039249122,0.9703988596098497,0.6423130230978131,6,48,57.07712003495544,8.752270741388202
0.837398,gbtree,multi:softmax,9,0.11467104054987429,0.970774890226312,0.6438918454572559,0,77,55.980169074609876,54.4575238134712
0.837398,gbtree,multi:softmax,4,0.27428098023170605,0.7389815516769885,0.6742161869071424,6,18,71.20681595988572,45.173788629472256
0.837398,gbtree,multi:softmax,7,0.021121040601283312,0.8151086942059919,0.7972079652361572,2,21,1.618331903591752,58.0031004967168
0.837398,gbtree,multi:softmax,6,0.2848068372486159,0.7286700055235996,0.8174204680137336,5,12,80.61986409593374,82.26537322625518
0.837398,gbtree,multi:softmax,5,0.2694084241683595,0.9861933198058978,0.7015320430509746,8,39,3.6333244061097503,13.200608571060002
0.837398,gbtree,multi:softmax,5,0.29213229566114024,0.7872804643586278,0.8180368362925947,0,99,71.08903180342168,25.040174555033445
0.837398,gbtree,multi:softmax,6,0.2759989945683628,0.7117283725645392,0.6241361244581639,7,2,73.31023532897234,66.11626450903714
0.837398,gbtree,multi:softmax,10,0.15863756609614937,0.7883826364995912,0.97408610843122,8,57,86.60406938288361,14.002250251360238
0.837398,gbtree,multi:softmax,6,0.28467412379803136,0.9166068822611123,0.6149772382341325,9,58,77.87584003526717,38.0159244639799
0.837398,gbtree,multi:softmax,5,0.10600922488607466,0.7188208495732397,0.6645101342350245,2,99,94.1867119167,66.2008800311014
0.837398,gbtree,multi:softmax,8,0.2393978075659834,0.769955576909706,0.9341303468681872,8,83,44.6338216541335,87.74052269291133
0.837398,gbtree,multi:softmax,3,0.09380827527726068,0.8739551436388865,0.7388178617693484,10,72,37.106895772740245,35.190909868106246
0.837398,gbtree,multi:softmax,3,0.09896471467101946,0.8242369177052751,0.8788312617689371,6,73,93.20425593759865,63.561419188044965
0.837398,gbtree,multi:softmax,10,0.1652898643608205,0.9489963311236351,0.6752026570029557,7,56,8.713087276555598,13.100739195942879
0.837398,gbtree,multi:softmax,5,0.08186738776508717,0.7273348020855337,0.7144928893074394,4,34,31.372207961976528,83.86208468582481
0.837398,gbtree,multi:softmax,9,0.22282487845281138,0.7126827038591728,0.775692155957222,0,88,76.75251881591976,81.356989312917
0.837398,gbtree,multi:softmax,8,0.12881658717058597,0.8565962678520009,0.9506178449839353,4,62,49.20218992047012,99.40837328322232
0.837398,gbtree,multi:softmax,7,0.10206823153886943,0.9797471495578065,0.6482130579650401,6,92,7.11690706666559,93.85517640039325
0.837398,gbtree,multi:softmax,7,0.01419236300745979,0.7435137461870909,0.8635489192791284,3,24,63.93507937900722,79.51099865604192
0.837398,gbtree,multi:softmax,6,0.22146614727796987,0.9644194517051801,0.973056519497186,5,13,31.927115097641945,43.71362368110567
0.837398,gbtree,multi:softmax,4,0.08192360828863456,0.9437619710341096,0.776172758359462,7,37,49.68205853365362,92.8232911741361
0.837398,gbtree,multi:softmax,4,0.021067893831059337,0.8002978670410812,0.9949054800905287,3,73,95.87914496660233,37.151828804053366
0.837398,gbtree,multi:softmax,7,0.037774490599986166,0.9526635951595381,0.6015980823896825,10,2,21.481697424314916,39.08154349774122
0.837398,gbtree,multi:softmax,5,0.11192180422134697,0.7699074584292247,0.8467234464362263,6,66,79.17801779694855,19.894025870598853
0.837398,gbtree,multi:softmax,4,0.2639549878751859,0.947334299958311,0.7346437172964215,6,59,29.004281503148377,22.612550971098244
0.837398,gbtree,multi:softmax,8,0.1817856441764161,0.8079765622038394,0.6334901176393032,4,63,40.34073937218636,8.039158559404314
0.837398,gbtree,multi:softmax,7,0.2416502329078503,0.8565302201313898,0.9980156358331442,5,53,79.77989371865988,52.775986096821725
0.837398,gbtree,multi:softmax,9,0.2834455672209151,0.8198245412437245,0.7088940750807524,0,14,93.77773471642286,40.68305927794427
0.837398,gbtree,multi:softmax,7,0.07091552067780867,0.9389569880440831,0.8500477276742457,5,38,41.559507325291634,61.77884086500853
0.837398,gbtree,multi:softmax,7,0.12548076442210004,0.8418297138996422,0.9579853530973196,4,92,69.8798589874059,30.009978148154914
0.837398,gbtree,multi:softmax,6,0.011121880058199167,0.9842528115725144,0.871501999348402,8,45,23.31585220526904,75.99071715958416
0.837398,gbtree,multi:softmax,8,0.2956713052326813,0.7741023668320849,0.727296091709286,4,62,90.19808459561318,1.6468333546072245
0.837398,gbtree,multi:softmax,7,0.22694664736045525,0.7483891997486353,0.6549334777519107,4,94,95.83423968870193,81.55465982854366
0.837398,gbtree,multi:softmax,9,0.2999704045825638,0.8963240531040355,0.9053095444105566,2,67,51.87460600864142,99.74109348841012
0.837398,gbtree,multi:softmax,5,0.035660905689001085,0.814973678230308,0.6723255042918026,1,43,54.772714572027326,69.0969207091257
0.837398,gbtree,multi:softmax,10,0.17539054579799995,0.7834430435672401,0.9079400329850614,1,77,36.91461693961173,34.95456730015576
0.837398,gbtree,multi:softmax,6,0.13088749347953124,0.8246770043624565,0.9603892804123462,3,67,7.026914111338556,54.72235151100904
0.837398,gbtree,multi:softmax,4,0.030163394799455998,0.7456372092943638,0.6256947211921214,7,27,30.26910733897239,31.854801019653678
0.837398,gbtree,multi:softmax,4,0.055507196206599475,0.79428377202712,0.721464391425252,5,15,21.423892327584326,36.67435923125595
